freq/Hz	-Im(Z)/Ohm	Re(Z)/Ohm	
9.5902617E+004	2.2322102E+003	3.7381691E+001
7.1537258E+004	3.0749253E+003	1.3935007E+002
5.3369953E+004	3.7962295E+003	-1.3801091E+002
3.9814063E+004	5.2905605E+003	-5.1920233E+000
2.9700492E+004	7.0896143E+003	1.1597665E+001
2.2157064E+004	9.4936113E+003	2.0601570E+001
1.6525014E+004	1.2732443E+004	1.1655196E+002
1.2331135E+004	1.6924936E+004	1.6388875E+002
9.2288525E+003	2.3130533E+004	2.7205960E+002
6.9032866E+003	2.8592045E+004	1.8377589E+003
5.1200850E+003	3.9821781E+004	-1.2477189E+001
3.8163364E+003	5.4050594E+004	2.7263154E+003
2.8472668E+003	7.1445586E+004	4.1521494E+003
2.1256799E+003	9.4770836E+004	2.2303660E+003
1.5855076E+003	1.3060764E+005	9.1682314E+003
1.1818910E+003	1.7560003E+005	3.0108320E+004
8.8141022E+002	2.2655148E+005	1.3746582E+004
6.5768494E+002	3.0748347E+005	1.7943342E+004
4.9078522E+002	3.8025788E+005	2.8235119E+004
3.6605426E+002	4.7741703E+005	1.1239949E+004
2.7299075E+002	6.0848938E+005	6.5455906E+004
2.0376114E+002	9.7498813E+005	3.6031470E+003
1.5199416E+002	1.1507774E+006	-1.5542772E+004
1.1343907E+002	1.2939215E+006	-1.2815968E+005
8.4593941E+001	1.3641250E+006	5.3475525E+005
6.3082302E+001	1.9016058E+006	-6.8511563E+004
4.7063255E+001	-6.4988838E+005	1.5998745E+006
3.5101093E+001	1.5279434E+006	2.6620133E+006
2.6181301E+001	8.4516963E+005	1.5759750E+006
1.9531252E+001	7.6441088E+005	1.7756605E+006
1.4575557E+001	1.8137534E+006	3.5527448E+006
1.0880919E+001	-2.2577231E+005	2.0545943E+006
8.1042528E+000	1.8130544E+006	2.1269755E+006
6.0468264E+000	-5.6214994E+005	2.3094680E+006
4.5106812E+000	2.8500978E+006	1.2880504E+006
3.3674569E+000	1.9668541E+006	2.9182628E+006
2.5136740E+000	1.5643874E+006	3.5645941E+005
1.8744003E+000	2.6716848E+006	3.5873478E+006
1.3970852E+000	-3.8745585E+006	4.8470805E+006
1.0433360E+000	-1.8804623E+006	5.6257070E+006
7.7705413E-001	1.4344528E+006	7.5945795E+006
5.7999259E-001	3.9290038E+006	6.3159480E+006
4.3258584E-001	1.7701486E+006	7.7910345E+006
3.2293734E-001	2.9405448E+006	8.2891425E+006
2.4074021E-001	6.8598680E+006	8.8238730E+006
1.7979608E-001	8.6935090E+006	1.6081514E+007
1.3415243E-001	5.6336215E+006	2.5512400E+007
9.9904113E-002	9.7870470E+006	1.6157235E+007
1.0000186E+006	1.3292769E+002	3.8868942E+000
7.4598238E+005	1.9357452E+002	1.7948540E+001
5.5648750E+005	2.7278723E+002	2.6640396E+001
4.1512953E+005	3.6491776E+002	4.6440716E+001
3.0967934E+005	4.8261707E+002	7.4009056E+001
2.3101619E+005	6.4587152E+002	1.1417455E+002
1.7232964E+005	8.4253125E+002	1.7377516E+002
1.2855367E+005	1.0924137E+003	2.7386920E+002
9.5902617E+004	1.4131368E+003	4.1981271E+002
7.1537258E+004	1.7881355E+003	6.7468561E+002
5.3369953E+004	2.2282390E+003	9.9258386E+002
3.9814063E+004	2.6517134E+003	1.5484149E+003
2.9700492E+004	2.9263442E+003	2.1634639E+003
2.2157064E+004	3.3269558E+003	2.8187439E+003
1.6525014E+004	3.4399067E+003	3.5935615E+003
1.2331135E+004	3.4407405E+003	4.4817637E+003
9.2288525E+003	3.3467578E+003	5.2275444E+003
6.9032866E+003	3.1892119E+003	5.8880830E+003
5.1200850E+003	3.0386670E+003	6.3978525E+003
3.8163364E+003	2.8836814E+003	6.8823027E+003
2.8472668E+003	2.8797856E+003	7.4171772E+003
2.1256799E+003	2.9729639E+003	7.7834829E+003
1.5855076E+003	3.0600120E+003	8.1899722E+003
1.1818910E+003	3.1624336E+003	8.5056289E+003
8.8141022E+002	3.6636372E+003	8.7898418E+003
6.5768494E+002	4.3135464E+003	9.4699912E+003
4.9078522E+002	4.8459116E+003	9.9075840E+003
3.6605426E+002	5.7413940E+003	1.0493777E+004
2.7299075E+002	6.6421187E+003	1.1192670E+004
2.0376114E+002	7.7562344E+003	1.2365664E+004
1.5199416E+002	9.4183945E+003	1.3171837E+004
1.1343907E+002	1.1219076E+004	1.4755477E+004
8.4593941E+001	1.2874972E+004	1.6134328E+004
6.3082302E+001	1.5022572E+004	1.8233516E+004
4.7063255E+001	1.7775016E+004	2.0496543E+004
3.5101093E+001	2.0924016E+004	2.2843354E+004
2.6181301E+001	2.4534846E+004	2.6017607E+004
1.9531252E+001	2.8810791E+004	2.9152105E+004
1.4575557E+001	3.4617559E+004	3.3095895E+004
1.0880919E+001	4.0936238E+004	3.7314945E+004
8.1042528E+000	4.9362168E+004	4.2391012E+004
6.0468264E+000	5.8597727E+004	4.7562152E+004
4.5106812E+000	7.0278406E+004	5.6531875E+004
3.3674569E+000	8.6059383E+004	6.3606027E+004
2.5136740E+000	1.0409907E+005	6.9681078E+004
1.8744003E+000	1.2509427E+005	8.9669891E+004
1.3970852E+000	1.5518578E+005	9.8373313E+004
1.0433360E+000	1.8657625E+005	1.2302269E+005
7.7705413E-001	2.2690300E+005	1.4409352E+005
5.7999259E-001	2.7699681E+005	1.7381803E+005
4.3258584E-001	3.3950050E+005	2.2040383E+005
3.2293734E-001	4.0861994E+005	2.6403644E+005
2.4074021E-001	4.8977947E+005	3.2206928E+005
1.7979608E-001	5.8786363E+005	3.9563403E+005
1.3415243E-001	6.9932675E+005	4.8455453E+005
9.9904113E-002	8.5187550E+005	5.8473406E+005
1.0000186E+006	1.6376027E+002	4.6546440E+000
7.4598238E+005	2.4915582E+002	3.1125910E+000
5.5648750E+005	3.5611288E+002	5.7739577E+000
4.1512953E+005	4.9023679E+002	1.4096388E+001
3.0967934E+005	6.7681854E+002	3.2426334E+001
2.3101619E+005	9.1627185E+002	3.3325832E+001
1.7232964E+005	1.2408779E+003	5.7514797E+001
1.2855367E+005	1.6491165E+003	7.7957886E+001
9.5902617E+004	2.2300029E+003	1.3270018E+002
7.1537258E+004	2.9165059E+003	2.0975998E+002
5.3369953E+004	3.8843564E+003	3.2919266E+002
3.9814063E+004	5.1240776E+003	3.3497778E+002
2.9700492E+004	6.9232041E+003	6.2579620E+002
2.2157064E+004	9.1225303E+003	9.0294684E+002
1.6525014E+004	1.2207779E+004	1.8896658E+003
1.2331135E+004	1.6006316E+004	2.8014136E+003
9.2288525E+003	2.1528658E+004	5.1096587E+003
6.9032866E+003	2.5161498E+004	8.3384102E+003
5.1200850E+003	3.2045396E+004	1.1629829E+004
3.8163364E+003	4.0337977E+004	1.7649533E+004
2.8472668E+003	4.6211926E+004	3.0367219E+004
2.1256799E+003	5.0973363E+004	4.2086879E+004
1.5855076E+003	5.4513441E+004	5.5558961E+004
1.1818910E+003	4.8640227E+004	6.9240922E+004
8.8141022E+002	5.0380160E+004	7.9345734E+004
6.5768494E+002	5.1187297E+004	8.8462555E+004
4.9078522E+002	4.9929516E+004	9.7674734E+004
3.6605426E+002	4.8339738E+004	1.0110141E+005
2.7299075E+002	4.8486438E+004	1.1222354E+005
2.0376114E+002	5.2905137E+004	1.2101851E+005
1.5199416E+002	5.4519559E+004	1.2925439E+005
1.1343907E+002	5.8757418E+004	1.4485027E+005
8.4593941E+001	6.4639715E+004	1.5182375E+005
6.3082302E+001	6.5187051E+004	1.5649608E+005
4.7063255E+001	6.0873113E+004	1.7804781E+005
3.5101093E+001	6.6329203E+004	1.9685398E+005
2.6181301E+001	7.1896305E+004	1.9534461E+005
1.9531252E+001	7.2759258E+004	2.0353092E+005
1.4575557E+001	9.1236359E+004	2.2970947E+005
1.0880919E+001	7.6531414E+004	2.3729541E+005
8.1042528E+000	8.5141250E+004	2.5518684E+005
6.0468264E+000	1.0453048E+005	2.7145769E+005
4.5106812E+000	1.2209987E+005	2.8002188E+005
3.3674569E+000	1.4985253E+005	3.1426875E+005
2.5136740E+000	1.3328400E+005	3.1117556E+005
1.8744003E+000	1.6225139E+005	3.2192956E+005
1.3970852E+000	1.8176548E+005	3.5530894E+005
1.0433360E+000	2.1603427E+005	4.0344694E+005
7.7705413E-001	2.5546694E+005	4.4989309E+005
5.7999259E-001	2.8540494E+005	4.7375850E+005
4.3258584E-001	3.2011981E+005	5.1210547E+005
3.2293734E-001	4.1067547E+005	4.8812397E+005
2.4074021E-001	4.5872594E+005	6.0274513E+005
1.7979608E-001	5.4582513E+005	6.6985931E+005
1.3415243E-001	6.7717488E+005	7.2927825E+005
9.9904113E-002	7.8507106E+005	8.1922163E+005
1.0000186E+006	1.7574147E+002	1.0684920E+001
7.4598238E+005	2.6033646E+002	1.1391637E-001
5.5648750E+005	3.5155566E+002	8.2277880E+000
4.1512953E+005	4.8057568E+002	1.3220707E+001
3.0967934E+005	6.7579736E+002	2.9957123E+001
2.3101619E+005	9.1063586E+002	3.7987679E+001
1.7232964E+005	1.2097461E+003	5.8125526E+001
1.2855367E+005	1.6277072E+003	6.8808846E+001
9.5902617E+004	2.1931304E+003	1.0993493E+002
7.1537258E+004	2.8243264E+003	1.5212914E+002
5.3369953E+004	3.7571904E+003	3.0604050E+002
3.9814063E+004	5.0274966E+003	3.8928094E+002
2.9700492E+004	6.6986548E+003	2.9728897E+002
2.2157064E+004	8.9031475E+003	5.7831885E+002
1.6525014E+004	1.1640745E+004	9.6622852E+002
1.2331135E+004	1.5654899E+004	1.3890265E+003
9.2288525E+003	2.0729939E+004	1.9845341E+003
6.9032866E+003	2.6736498E+004	2.3514526E+003
5.1200850E+003	3.5621316E+004	5.6801357E+003
3.8163364E+003	4.5754254E+004	8.7862734E+003
2.8472668E+003	6.0155254E+004	1.2231878E+004
2.1256799E+003	7.7017813E+004	1.7267965E+004
1.5855076E+003	9.9086875E+004	2.3737846E+004
1.1818910E+003	1.0216810E+005	7.0251812E+003
8.8141022E+002	1.5526008E+005	5.5046195E+004
6.5768494E+002	1.9301994E+005	8.9632414E+004
4.9078522E+002	2.1810738E+005	1.2021955E+005
3.6605426E+002	2.8673347E+005	1.8911047E+005
2.7299075E+002	2.9431163E+005	2.5934770E+005
2.0376114E+002	3.7129956E+005	3.0078300E+005
1.5199416E+002	3.9295125E+005	3.2682641E+005
1.1343907E+002	4.6587253E+005	5.5741050E+005
8.4593941E+001	3.9331806E+005	4.8781981E+005
6.3082302E+001	3.3470303E+005	5.0901756E+005
4.7063255E+001	5.4645088E+005	8.8590531E+005
3.5101093E+001	3.5319706E+005	8.4248894E+005
2.6181301E+001	5.0356772E+005	5.2695563E+005
1.9531252E+001	5.0372441E+005	9.3953313E+005
1.4575557E+001	8.1552200E+005	9.5436406E+005
1.0880919E+001	5.4312675E+005	1.2322946E+006
8.1042528E+000	1.0738614E+006	1.5300579E+006
6.0468264E+000	1.1691500E+006	1.0072249E+006
4.5106812E+000	8.8951731E+005	1.2404658E+006
3.3674569E+000	8.8351856E+005	1.0852550E+006
2.5136740E+000	7.3773338E+005	3.4468953E+005
1.8744003E+000	1.7756365E+006	1.5546824E+006
1.3970852E+000	1.4887406E+006	2.6517048E+006
1.0433360E+000	1.6814935E+006	2.4132673E+006
7.7705413E-001	1.9681506E+006	2.8710753E+006
5.7999259E-001	3.5463958E+006	2.2671950E+006
4.3258584E-001	3.3105298E+006	3.8042830E+006
3.2293734E-001	1.3469874E+006	3.5922043E+006
2.4074021E-001	4.1355135E+006	4.2093335E+006
1.7979608E-001	4.3709325E+006	6.3374975E+006
1.3415243E-001	4.4303890E+006	6.3316730E+006
9.9904113E-002	4.6254405E+006	7.5623615E+006
1.0000186E+006	1.6245164E+002	8.1186457E+000
7.4598238E+005	2.5759537E+002	6.4496584E+000
5.5648750E+005	3.5931696E+002	3.1006801E+000
4.1512953E+005	4.9120410E+002	7.3025784E+000
3.0967934E+005	6.9077014E+002	2.6795353E+001
2.3101619E+005	9.3123096E+002	1.9536831E+001
1.7232964E+005	1.2433922E+003	3.6715149E+001
1.2855367E+005	1.6549393E+003	4.4668800E+001
9.5902617E+004	2.2884631E+003	8.6755287E+001
7.1537258E+004	2.9337183E+003	1.4251799E+002
5.3369953E+004	4.0091079E+003	5.6020408E+000
3.9814063E+004	5.2550674E+003	8.0107368E+001
2.9700492E+004	7.0638882E+003	1.5411403E+002
2.2157064E+004	9.3386611E+003	1.7145682E+002
1.6525014E+004	1.2599317E+004	2.1179515E+002
1.2331135E+004	1.6667771E+004	3.3918124E+002
9.2288525E+003	2.2495033E+004	9.0919165E+002
6.9032866E+003	3.1498758E+004	1.7939142E+003
5.1200850E+003	3.9955133E+004	2.6627207E+003
3.8163364E+003	5.2969117E+004	3.2798816E+003
2.8472668E+003	7.0092461E+004	4.4788696E+003
2.1256799E+003	9.2394086E+004	7.1228301E+003
1.5855076E+003	1.2390917E+005	4.9081089E+003
1.1818910E+003	1.7029042E+005	-1.0078226E+003
8.8141022E+002	2.1864853E+005	1.0101127E+004
6.5768494E+002	2.8132394E+005	2.1201271E+004
4.9078522E+002	3.9687188E+005	3.6585121E+004
3.6605426E+002	5.4109981E+005	7.3603805E+004
2.7299075E+002	6.6168725E+005	1.2005166E+005
2.0376114E+002	9.4956213E+005	-2.8672075E+003
1.5199416E+002	9.5645263E+005	6.7739602E+004
1.1343907E+002	8.6382869E+005	2.8261356E+005
8.4593941E+001	1.5735341E+006	-2.3828616E+005
6.3082302E+001	1.0219133E+006	9.9864538E+005
4.7063255E+001	1.0091422E+006	9.7413975E+005
3.5101093E+001	1.0760213E+005	2.1281170E+006
2.6181301E+001	1.0432519E+006	6.6903681E+005
1.9531252E+001	-5.2539488E+005	1.8844220E+006
1.4575557E+001	2.0049555E+006	1.7185796E+006
1.0880919E+001	-7.4753413E+005	2.1797300E+006
8.1042528E+000	-6.0697525E+005	3.1239303E+006
6.0468264E+000	5.7283172E+004	2.1057268E+006
4.5106812E+000	9.0111669E+005	2.2347968E+006
3.3674569E+000	5.4908675E+005	1.9069375E+006
2.5136740E+000	6.6810317E+003	6.4106025E+005
1.8744003E+000	2.3482170E+006	3.6206380E+006
1.3970852E+000	-1.7449575E+006	4.6430150E+006
1.0433360E+000	4.1942145E+006	2.8278595E+006
7.7705413E-001	-2.9386790E+006	7.5659930E+006
5.7999259E-001	5.9961405E+006	6.6751090E+006
4.3258584E-001	2.9315030E+006	9.8122760E+006
3.2293734E-001	5.2383230E+006	4.6035280E+006
2.4074021E-001	6.1399215E+006	1.4225023E+007
1.7979608E-001	8.8964310E+006	1.4277584E+007
1.3415243E-001	6.6553470E+006	1.9094566E+007
9.9904113E-002	7.2859980E+006	1.9690156E+007
1.0000186E+006	1.6206653E+002	5.4462361E+000
7.4598238E+005	2.3815897E+002	1.0223216E+001
5.5648750E+005	3.4739951E+002	2.0173971E+001
4.1512953E+005	4.6699445E+002	3.9825726E+001
3.0967934E+005	6.4242517E+002	6.5368866E+001
2.3101619E+005	8.5286353E+002	1.0939108E+002
1.7232964E+005	1.1224573E+003	1.4928278E+002
1.2855367E+005	1.4816522E+003	2.8103711E+002
9.5902617E+004	1.9043525E+003	4.0815494E+002
7.1537258E+004	2.5276621E+003	5.9289978E+002
5.3369953E+004	3.2485664E+003	9.2229413E+002
3.9814063E+004	4.2139668E+003	1.4601058E+003
2.9700492E+004	5.1538130E+003	1.9821140E+003
2.2157064E+004	6.3372534E+003	3.0476077E+003
1.6525014E+004	7.4310332E+003	4.4473657E+003
1.2331135E+004	8.5635293E+003	6.3918926E+003
9.2288525E+003	9.2779805E+003	8.7141426E+003
6.9032866E+003	9.7128633E+003	1.0511256E+004
5.1200850E+003	8.9349600E+003	1.2757117E+004
3.8163364E+003	8.5055762E+003	1.5183803E+004
2.8472668E+003	7.9947607E+003	1.7129480E+004
2.1256799E+003	7.1453779E+003	1.7904664E+004
1.5855076E+003	6.4545718E+003	1.9533779E+004
1.1818910E+003	4.8100181E+003	2.0487045E+004
8.8141022E+002	5.2728564E+003	2.0653303E+004
6.5768494E+002	5.3354956E+003	2.1195400E+004
4.9078522E+002	6.4558306E+003	2.2458219E+004
3.6605426E+002	7.2665581E+003	2.3237822E+004
2.7299075E+002	6.4365635E+003	2.3923379E+004
2.0376114E+002	7.8973311E+003	2.4960875E+004
1.5199416E+002	9.2464150E+003	2.5968893E+004
1.1343907E+002	1.0886437E+004	2.6871322E+004
8.4593941E+001	1.2858238E+004	2.8222803E+004
6.3082302E+001	1.5614613E+004	2.9990074E+004
4.7063255E+001	1.8616160E+004	3.1354389E+004
3.5101093E+001	2.2416111E+004	3.3683164E+004
2.6181301E+001	2.7780529E+004	3.5773551E+004
1.9531252E+001	3.3502805E+004	3.8572316E+004
1.4575557E+001	4.0649918E+004	4.2483586E+004
1.0880919E+001	5.0982684E+004	4.7541605E+004
8.1042528E+000	6.3064641E+004	5.1761672E+004
6.0468264E+000	7.7639258E+004	6.1349137E+004
4.5106812E+000	9.7407906E+004	6.7054617E+004
3.3674569E+000	1.2269166E+005	7.3798664E+004
2.5136740E+000	1.4999950E+005	8.4380234E+004
1.8744003E+000	1.8048978E+005	1.0506873E+005
1.3970852E+000	2.3061213E+005	1.2228389E+005
1.0433360E+000	2.9226000E+005	1.4663852E+005
7.7705413E-001	3.5426884E+005	1.8044555E+005
5.7999259E-001	4.5048859E+005	2.0152017E+005
4.3258584E-001	5.7583744E+005	2.4993392E+005
3.2293734E-001	7.3215969E+005	2.8601347E+005
2.4074021E-001	8.9946619E+005	4.0078397E+005
1.7979608E-001	1.1431931E+006	5.0778600E+005
1.3415243E-001	1.4414439E+006	6.3397894E+005
9.9904113E-002	1.7588563E+006	7.7335450E+005
1.0000186E+006	1.7144333E+002	3.2671604E+000
7.4598238E+005	2.5569879E+002	-1.1286024E+000
5.5648750E+005	3.5855014E+002	4.6110010E+000
4.1512953E+005	4.9139154E+002	8.1662130E+000
3.0967934E+005	6.9144055E+002	1.9428387E+001
2.3101619E+005	9.2856836E+002	2.5419872E+001
1.7232964E+005	1.2641130E+003	3.3391403E+001
1.2855367E+005	1.6943661E+003	1.6643353E+001
9.5902617E+004	2.2125916E+003	9.7748009E+001
7.1537258E+004	3.0203835E+003	1.0618375E+001
5.3369953E+004	4.0620750E+003	6.0812916E+001
3.9814063E+004	5.2849136E+003	2.2797782E+000
2.9700492E+004	7.0764150E+003	1.9941843E+001
2.2157064E+004	9.5426445E+003	1.8913202E+002
1.6525014E+004	1.2754291E+004	2.6833411E+002
1.2331135E+004	1.7230061E+004	2.0641801E+002
9.2288525E+003	2.2979238E+004	4.8518604E+002
6.9032866E+003	3.0218816E+004	4.6018216E+002
5.1200850E+003	4.0862824E+004	2.5959351E+003
3.8163364E+003	5.4363129E+004	2.9953254E+003
2.8472668E+003	7.2776781E+004	4.4892979E+003
2.1256799E+003	9.6366406E+004	6.9417568E+003
1.5855076E+003	1.2439267E+005	9.3985068E+003
1.1818910E+003	1.6131181E+005	1.4441658E+004
8.8141022E+002	2.2115895E+005	3.5563773E+004
6.5768494E+002	2.8262222E+005	4.9019574E+004
4.9078522E+002	3.7076788E+005	5.8642773E+004
3.6605426E+002	4.6124528E+005	1.1519545E+005
2.7299075E+002	6.6619688E+005	8.9403492E+004
2.0376114E+002	7.8708725E+005	1.9359341E+005
1.5199416E+002	9.6161631E+005	2.9998388E+005
1.1343907E+002	8.7873019E+005	7.8817563E+005
8.4593941E+001	1.0745335E+006	7.9577944E+005
6.3082302E+001	1.6840708E+006	1.6061221E+006
4.7063255E+001	1.2782444E+006	9.7862513E+005
3.5101093E+001	1.8534334E+006	3.6126128E+005
2.6181301E+001	2.3880939E+005	1.1710610E+006
1.9531252E+001	1.1874541E+006	2.3841373E+006
1.4575557E+001	2.1519368E+006	6.4603681E+005
1.0880919E+001	1.0053831E+006	1.5427005E+006
8.1042528E+000	1.2680569E+006	2.3280830E+006
6.0468264E+000	9.6874831E+005	1.8506468E+006
4.5106812E+000	1.8368199E+006	2.5324995E+006
3.3674569E+000	3.9325747E+005	2.5876213E+006
2.5136740E+000	1.2224910E+006	2.3939073E+006
1.8744003E+000	2.2016780E+006	2.6390968E+006
1.3970852E+000	-4.7566525E+006	-1.0785440E+006
1.0433360E+000	6.0153450E+005	8.2873660E+006
7.7705413E-001	-2.9879840E+006	7.5789395E+006
5.7999259E-001	3.1043680E+006	5.6413510E+006
4.3258584E-001	3.3936045E+006	8.1156200E+006
3.2293734E-001	3.5706860E+006	7.4784380E+006
2.4074021E-001	1.7184430E+006	1.1791181E+007
1.7979608E-001	4.7519488E+005	1.3177802E+007
1.3415243E-001	2.8575380E+006	1.2958627E+007
9.9904113E-002	1.2591665E+007	1.7540284E+007
1.0000186E+006	1.6302940E+002	3.0946281E+000
7.4598238E+005	2.6147180E+002	1.3003126E+000
5.5648750E+005	3.6185077E+002	7.5844417E+000
4.1512953E+005	4.9121588E+002	9.7462196E+000
3.0967934E+005	6.9995416E+002	2.4309853E+001
2.3101619E+005	9.1888898E+002	3.3816219E+001
1.7232964E+005	1.2503215E+003	3.9841057E+001
1.2855367E+005	1.7153723E+003	3.7366871E+001
9.5902617E+004	2.2621113E+003	6.2995543E+000
7.1537258E+004	2.9641365E+003	1.1403137E+002
5.3369953E+004	4.1079302E+003	1.5428040E+002
3.9814063E+004	5.2568408E+003	6.7057080E+000
2.9700492E+004	7.0004580E+003	1.0287333E+002
2.2157064E+004	9.4894063E+003	2.0773253E+002
1.6525014E+004	1.3082384E+004	3.6999481E+002
1.2331135E+004	1.6933188E+004	3.6939581E+002
9.2288525E+003	2.2962188E+004	1.5509135E+003
6.9032866E+003	2.9958078E+004	-9.7508734E+002
5.1200850E+003	4.0557973E+004	3.8571902E+003
3.8163364E+003	5.4351672E+004	5.1376079E+003
2.8472668E+003	7.1994484E+004	9.4119697E+003
2.1256799E+003	9.5106383E+004	1.2648553E+004
1.5855076E+003	1.2586938E+005	2.3106189E+004
1.1818910E+003	1.6493305E+005	3.5599465E+004
8.8141022E+002	2.0734913E+005	6.1716180E+004
6.5768494E+002	2.6453669E+005	8.4422219E+004
4.9078522E+002	3.2111453E+005	1.4380898E+005
3.6605426E+002	3.9716025E+005	2.6073608E+005
2.7299075E+002	3.7698781E+005	3.3659475E+005
2.0376114E+002	5.3545044E+005	4.5974394E+005
1.5199416E+002	4.0413988E+005	5.2743200E+005
1.1343907E+002	3.5877725E+005	5.0918659E+005
8.4593941E+001	3.7372766E+005	7.2259469E+005
6.3082302E+001	2.3138047E+005	8.4295450E+005
4.7063255E+001	4.0623166E+005	9.8669744E+005
3.5101093E+001	2.8696644E+005	8.7562438E+005
2.6181301E+001	1.7459203E+005	8.9441925E+005
1.9531252E+001	1.8559291E+005	9.2676238E+005
1.4575557E+001	2.9251025E+005	9.9521500E+005
1.0880919E+001	4.4777094E+005	1.0900726E+006
8.1042528E+000	2.0449153E+005	1.3016151E+006
6.0468264E+000	1.1217581E+005	1.0194881E+006
4.5106812E+000	2.3871770E+005	1.0584668E+006
3.3674569E+000	2.1546259E+005	1.1920698E+006
2.5136740E+000	5.7859744E+005	1.0629328E+006
1.8744003E+000	1.6384673E+005	1.3163255E+006
1.3970852E+000	4.5563056E+005	1.2836071E+006
1.0433360E+000	5.6770238E+005	1.3709831E+006
7.7705413E-001	8.5868675E+005	1.6659326E+006
5.7999259E-001	7.5523344E+005	1.5294174E+006
4.3258584E-001	9.3067250E+005	1.8067360E+006
3.2293734E-001	1.0387207E+006	1.6407041E+006
2.4074021E-001	1.3050154E+006	1.9746206E+006
1.7979608E-001	1.8525174E+006	2.1858285E+006
1.3415243E-001	2.1311100E+006	2.3100658E+006
9.9904113E-002	2.3380275E+006	2.7700518E+006
1.0000186E+006	1.6783466E+002	-1.3067803E+000
7.4598238E+005	2.5271625E+002	4.7517700E+000
5.5648750E+005	3.6183679E+002	2.5388248E+000
4.1512953E+005	4.9230640E+002	8.9992409E+000
3.0967934E+005	6.9617908E+002	2.3964619E+001
2.3101619E+005	9.4444409E+002	2.0351206E+001
1.7232964E+005	1.2473341E+003	4.0875179E+001
1.2855367E+005	1.6845797E+003	2.2374727E+001
9.5902617E+004	2.2924475E+003	7.7055344E+001
7.1537258E+004	2.9499927E+003	8.6264336E+001
5.3369953E+004	3.9214448E+003	-7.0940766E+000
3.9814063E+004	5.2477910E+003	9.7701759E+000
2.9700492E+004	7.1642568E+003	-1.7642376E+001
2.2157064E+004	9.5740791E+003	7.4413948E+001
1.6525014E+004	1.2670487E+004	2.2687363E+002
1.2331135E+004	1.6996525E+004	-2.2873376E+002
9.2288525E+003	2.2627666E+004	2.5337631E+002
6.9032866E+003	3.1744049E+004	1.4395916E+003
5.1200850E+003	4.0802125E+004	2.1594836E+003
3.8163364E+003	5.4150871E+004	2.8333643E+003
2.8472668E+003	7.2351531E+004	2.8580134E+003
2.1256799E+003	9.5965672E+004	3.8400945E+003
1.5855076E+003	1.2230913E+005	9.3551947E+002
1.1818910E+003	1.7472738E+005	2.1233972E+003
8.8141022E+002	2.3088175E+005	1.2038432E+004
6.5768494E+002	3.0502266E+005	4.0856477E+004
4.9078522E+002	4.3685800E+005	-1.6342379E+004
3.6605426E+002	5.0312394E+005	4.6607391E+004
2.7299075E+002	7.1847525E+005	-2.1601801E+004
2.0376114E+002	8.2780288E+005	4.3211250E+004
1.5199416E+002	1.2229363E+006	3.1468834E+005
1.1343907E+002	1.3784190E+006	6.3797331E+005
8.4593941E+001	2.1322905E+005	1.9457378E+006
6.3082302E+001	3.8620581E+005	2.5225298E+006
4.7063255E+001	1.6088120E+006	8.6511856E+005
3.5101093E+001	1.8846458E+006	1.8490345E+006
2.6181301E+001	1.0835764E+006	5.0078078E+005
1.9531252E+001	-1.8559996E+004	2.4898143E+006
1.4575557E+001	1.6486901E+006	1.7418606E+006
1.0880919E+001	1.8930124E+006	2.9280325E+006
8.1042528E+000	3.1518248E+006	5.4148785E+006
6.0468264E+000	1.5109731E+006	2.3423475E+006
4.5106812E+000	9.9274825E+005	2.4701168E+006
3.3674569E+000	2.7868678E+005	2.7003133E+006
2.5136740E+000	2.5101835E+006	1.8186006E+006
1.8744003E+000	-1.3777375E+006	3.3443625E+006
1.3970852E+000	3.7830470E+006	3.2939568E+006
1.0433360E+000	6.1324235E+006	3.1508683E+006
7.7705413E-001	-7.2901406E+004	5.3211945E+006
5.7999259E-001	-3.0327445E+006	5.5289110E+006
4.3258584E-001	4.1701080E+006	7.3214995E+006
3.2293734E-001	-1.9904168E+006	3.9226493E+006
2.4074021E-001	7.9399620E+006	1.2646783E+007
1.7979608E-001	-6.2025590E+006	1.8128280E+007
1.3415243E-001	-1.4461369E+006	1.7812414E+007
9.9904113E-002	-1.0189775E+007	1.6515384E+007
